feat-count,application,laptop,cpu,gpu,storage,ram,battery,score
5,Futuremark 3DMark Cloud Gate,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,1935
5,Futuremark 3DMark Fire Strike,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,289
5,Futuremark 3DMark Fire Strike,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,273
5,Futuremark 3DMark Fire Strike,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,248
5,Futuremark 3DMark Sky Diver,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,1109
5,Futuremark 3DMark Sky Diver,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,950
5,Futuremark 3DMark Sky Diver,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,885
5,GFXBench 3.0 Manhattan Offscreen 1080p,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,15.63
5,GFXBench 3.0 Manhattan Offscreen 1080p,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,14.78
5,GFXBench 3.0 T-Rex Offscreen 1080p,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,36.47
5,GFXBench 3.0 T-Rex Offscreen 1080p,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,29.09
5,Google Octane 2.0,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,11710
5,Google Octane 2.0,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,11557
5,Google Octane 2.0,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,8205
5,Mozilla Kraken 1.1,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,3398.9
5,Mozilla Kraken 1.1,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,3643.9
5,Mozilla Kraken 1.1,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,4007.1
5,PCMark 10 - Digital Content Creation,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,812
5,PCMark 10 - Productivity,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,1960
5,PCMark 10 - Overall,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,1271
5,PCMark 7 (2013),Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,3531
5,PCMark 7 (2013),Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,2680
5,PCMark 8 - Creative,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,1917
5,PCMark 8 - Creative,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,1892
5,PCMark 8 - Creative,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,1744
5,PCMark 8 - Home,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,1631
5,PCMark 8 - Home,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,1546
5,PCMark 8 - Home,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,1472
5,PCMark 8 - Storage,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,4117
5,PCMark 8 - Work,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,2498
5,PCMark 8 - Work,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,2159
5,PCMark 8 - Work,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,1250
5,WebXPRT 2013,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,751
5,WebXPRT 2013,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,677
5,WebXPRT 2015,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,185
5,WebXPRT 2015,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,183
5,WiFi Performance - TCP,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,344
5,WiFi Performance - TCP,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,260
5,WiFi Performance - TCP,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,243
5,x264 HD 5.x,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,17.19
5,x264 HD 5.x,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,15.65
5,x264 HD 5.x,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,12.49
5,x264 HD 5.x,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB eMMC,4GB DDR3,45Wh,4
5,x264 HD 5.x,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB eMMC,6GB DDR3,37Wh,3.73
5,x264 HD 5.x,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB eMMC,2GB,28Wh,2.66
5,Battery Life 2013 - Light,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,438
5,Battery Life 2013 - Light Normalized,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,10.43
5,Bioshock Infinite - Mainstream,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,23.2
5,Bioshock Infinite - Value,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,41.2
5,Cinebench R11.5 - Multi-Threaded Benchmark,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,1.63
5,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,0.68
5,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,60
5,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,152
5,Futuremark 3DMark 11,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,847
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,3402
5,Futuremark 3DMark Fire Strike,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,506
5,Futuremark 3DMark Sky Diver,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,2244
5,GFXBench 3.0 Manhattan Offscreen 1080p,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,29.74
5,GFXBench 3.0 T-Rex Offscreen 1080p,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,48.12
5,Google Octane 2.0,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,11636
5,Metro: Last Light - Mainstream,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,17.6
5,Metro: Last Light - Value,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,31.5
5,PCMark 7 (2013),Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,4016
5,PCMark 8 - Creative,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,1894
5,PCMark 8 - Home,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,1869
5,PCMark 8 - Storage,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,4823
5,PCMark 8 - Work,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,2346
5,Tomb Raider - Mainstream,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,30.7
5,Tomb Raider - Value,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB SSD,4GB,42Wh,66.9
5,Cinebench R11.5 - Multi-Threaded Benchmark,Clevo W110ER (Eurocom Monster 1.0),Core i7-3720QM,GT650M/HD4000,750GB 7200RPM Hybrid HDD,8GB,62Wh,6.27
5,Cinebench R11.5 - Single-Threaded Benchmark,Clevo W110ER (Eurocom Monster 1.0),Core i7-3720QM,GT650M/HD4000,750GB 7200RPM Hybrid HDD,8GB,62Wh,1.44
5,Futuremark 3DMark 11,Clevo W110ER (Eurocom Monster 1.0),Core i7-3720QM,GT650M/HD4000,750GB 7200RPM Hybrid HDD,8GB,62Wh,2384
5,Battery Life 2013 - Light,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,307
5,Battery Life 2013 - Light Normalized,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,3.57
5,Bioshock Infinite - Enthusiast,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,35
5,Bioshock Infinite - Enthusiast,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,7
5,Bioshock Infinite - Mainstream,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,62.2
5,Bioshock Infinite - Mainstream,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,14.4
5,Bioshock Infinite - Value,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,70.6
5,Bioshock Infinite - Value,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,28.6
5,Cinebench R11.5 - Multi-Threaded Benchmark,ASUS N56VM (Ivy Bridge dGPU Preview),Core i7-3720QM,GT 630M (Downclocked),750GB HDD,8GB,56Wh,6.84
5,Cinebench R11.5 - Multi-Threaded Benchmark,ASUS N56VM (Ivy Bridge IGP Preview),Core i7-3720QM,HD 4000,750GB HDD,8GB,56Wh,6.84
5,Cinebench R11.5 - Multi-Threaded Benchmark,HP EliteBook 8570w,Core i7-3720QM,FirePro M4000,750GB HDD,16GB,75Wh,6.82
5,Cinebench R11.5 - Multi-Threaded Benchmark,iBuyPower Valkyrie CZ-17,Core i7-3610QM,GTX 675M,750GB HDD,8GB,87Wh,6.22
5,Cinebench R11.5 - Multi-Threaded Benchmark,Dell XPS 15 L502x (56Wh),Core i7-2630QM,GT 540M,750GB HDD,8GB,56Wh,4.88
5,Cinebench R11.5 - Multi-Threaded Benchmark,Dell XPS 15 L502x (90Wh),Core i7-2630QM,GT 540M,750GB HDD,8GB,90Wh,4.88
5,Cinebench R11.5 - Multi-Threaded Benchmark,Toshiba Qosmio F755-3D290,Core i7-2630QM,GT 540M,750GB HDD,6GB,48Wh,4.18
5,Cinebench R11.5 - Multi-Threaded Benchmark,Dell XPS 15z,Core i7-2620M,GT 525M,750GB HDD,8GB,64Wh,3.01
5,Cinebench R11.5 - Multi-Threaded Benchmark,Sony VAIO SE,Core i7-2640M,HD 6630M,750GB HDD,6GB,49Wh,2.91
5,Cinebench R11.5 - Multi-Threaded Benchmark,Sony VAIO SE (with Battery Slice),Core i7-2640M,HD 6630M,750GB HDD,6GB,49+49Wh,2.91
5,Cinebench R11.5 - Multi-Threaded Benchmark,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,2.28
5,Cinebench R11.5 - Multi-Threaded Benchmark,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,2.22
5,Cinebench R11.5 - Single-Threaded Benchmark,ASUS N56VM (Ivy Bridge dGPU Preview),Core i7-3720QM,GT 630M (Downclocked),750GB HDD,8GB,56Wh,1.49
5,Cinebench R11.5 - Single-Threaded Benchmark,ASUS N56VM (Ivy Bridge IGP Preview),Core i7-3720QM,HD 4000,750GB HDD,8GB,56Wh,1.49
5,Cinebench R11.5 - Single-Threaded Benchmark,HP EliteBook 8570w,Core i7-3720QM,FirePro M4000,750GB HDD,16GB,75Wh,1.48
5,Cinebench R11.5 - Single-Threaded Benchmark,iBuyPower Valkyrie CZ-17,Core i7-3610QM,GTX 675M,750GB HDD,8GB,87Wh,1.36
5,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15z,Core i7-2620M,GT 525M,750GB HDD,8GB,64Wh,1.32
5,Cinebench R11.5 - Single-Threaded Benchmark,Sony VAIO SE,Core i7-2640M,HD 6630M,750GB HDD,6GB,49Wh,1.31
5,Cinebench R11.5 - Single-Threaded Benchmark,Sony VAIO SE (with Battery Slice),Core i7-2640M,HD 6630M,750GB HDD,6GB,49+49Wh,1.31
5,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 L502x (56Wh),Core i7-2630QM,GT 540M,750GB HDD,8GB,56Wh,1.15
5,Cinebench R11.5 - Single-Threaded Benchmark,Dell XPS 15 L502x (90Wh),Core i7-2630QM,GT 540M,750GB HDD,8GB,90Wh,1.15
5,Cinebench R11.5 - Single-Threaded Benchmark,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,0.84
5,Cinebench R11.5 - Single-Threaded Benchmark,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,0.78
5,Futuremark 3DMark 11,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,4996
5,Futuremark 3DMark 11,iBuyPower Valkyrie CZ-17,Core i7-3610QM,GTX 675M,750GB HDD,8GB,87Wh,3470
5,Futuremark 3DMark 11,HP EliteBook 8570w,Core i7-3720QM,FirePro M4000,750GB HDD,16GB,75Wh,2167
5,Futuremark 3DMark 11,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,1336
5,Futuremark 3DMark 11,ASUS N56VM (Ivy Bridge dGPU Preview),Core i7-3720QM,GT 630M (Downclocked),750GB HDD,8GB,56Wh,1285
5,Futuremark 3DMark 11,Sony VAIO SE,Core i7-2640M,HD 6630M,750GB HDD,6GB,49Wh,1065
5,Futuremark 3DMark 11,Sony VAIO SE (with Battery Slice),Core i7-2640M,HD 6630M,750GB HDD,6GB,49+49Wh,1065
5,Futuremark 3DMark 11,Dell XPS 15 L502x (56Wh),Core i7-2630QM,GT 540M,750GB HDD,8GB,56Wh,1020
5,Futuremark 3DMark 11,Dell XPS 15 L502x (90Wh),Core i7-2630QM,GT 540M,750GB HDD,8GB,90Wh,1020
5,Futuremark 3DMark 11,Toshiba Qosmio F755-3D290,Core i7-2630QM,GT 540M,750GB HDD,6GB,48Wh,1006
5,Futuremark 3DMark 11,Dell XPS 15z,Core i7-2620M,GT 525M,750GB HDD,8GB,64Wh,958
5,Futuremark 3DMark 11,ASUS N56VM (Ivy Bridge IGP Preview),Core i7-3720QM,HD 4000,750GB HDD,8GB,56Wh,807
5,Futuremark 3DMark Cloud Gate,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,7300
5,Futuremark 3DMark Cloud Gate,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,4124
5,Futuremark 3DMark Fire Strike,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,3669
5,Futuremark 3DMark Fire Strike,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,887
5,Metro: Last Light - Mainstream,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,26
5,Metro: Last Light - Mainstream,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,8
5,Metro: Last Light - Value,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,28.3
5,Metro: Last Light - Value,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,21
5,Mozilla Kraken 1.1,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,7927
5,Mozilla Kraken 1.1,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,8225.8
5,PCMark 7 (2013),MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,1740
5,PCMark 7 (2013),MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,1736
5,Tomb Raider - Enthusiast,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,33.5
5,Tomb Raider - Enthusiast,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,4.1
5,Tomb Raider - Mainstream,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,86.5
5,Tomb Raider - Mainstream,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,13.3
5,Tomb Raider - Value,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,109.9
5,Tomb Raider - Value,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,26.1
5,WebXPRT 2013,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,945
5,WebXPRT 2013,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,900
5,x264 HD 5.x,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,21.23
5,x264 HD 5.x,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,20.86
5,x264 HD 5.x,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB HDD,8GB,86Wh,5.17
5,x264 HD 5.x,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB HDD,8GB,86Wh,5.15
5,Battery Charge Time,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,151
5,Battery Life 2013 - Light,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,889
5,Battery Life 2013 - Light Normalized,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,14.82
5,Cinebench R11.5 - Multi-Threaded Benchmark,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,2.23
5,Cinebench R11.5 - Single-Threaded Benchmark,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,1.11
5,Cinebench R15 - Single-Threaded Benchmark,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,86
5,Cinebench R15 - Multi-Threaded Benchmark,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,175
5,Display - Black Levels,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,0.41
5,Display - Contrast Ratio,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,885
5,Display - GMB Accuracy,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,3.48
5,Display - Grayscale Accuracy,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,4.38
5,Display - Max Brightness,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,367.7
5,Display - Saturation Accuracy,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,2.65
5,Display - White Point,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,6615
5,Futuremark 3DMark 11,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,868
5,Futuremark 3DMark Cloud Gate,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,3753
5,Futuremark 3DMark Fire Strike,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,507
5,Futuremark 3DMark Sky Diver,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,1820
5,GFXBench 3.0 Manhattan Offscreen 1080p,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,27.61
5,GFXBench 3.0 T-Rex Offscreen 1080p,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,50.59
5,Google Octane 2.0,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,22578
5,Mozilla Kraken 1.1,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,1754
5,PCMark 7 (2013),Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,4278
5,PCMark 8 - Creative,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,3064
5,PCMark 8 - Home,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,2606
5,PCMark 8 - Storage,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,4840
5,PCMark 8 - Work,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,3610
5,WebXPRT 2013,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,1448
5,WiFi Performance - TCP,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,420
5,x264 HD 5.x,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,23.16
5,x264 HD 5.x,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128 GB,8GB,38 Wh,3.89
5,Battery Charge Time,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,146
5,Battery Life 2013 - Light,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,442
5,Battery Life 2013 - Light,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB SSD,8GB,62Wh,205
5,Battery Life 2013 - Light Normalized,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,16.38
5,Battery Life 2013 - Light Normalized,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB SSD,8GB,62Wh,3.31
5,Battery Life 2016 - Web,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,395
5,Battery Life 2016 - Web - Normalized,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,14.63
5,Battery Life Movie Playback,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,592
5,Battery Life Tesseract,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,4.17
5,Cinebench R11.5 - Multi-Threaded Benchmark,Alienware M17x R3,Core i7-2720QM,HD 6970M Hybrid,1.5TB HDD RAID 0,8GB,90Wh,5.35
5,Cinebench R11.5 - Multi-Threaded Benchmark,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB SSD,8GB,62Wh,3.2
5,Cinebench R11.5 - Multi-Threaded Benchmark,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,1.78
5,Cinebench R11.5 - Single-Threaded Benchmark,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB SSD,8GB,62Wh,1.4
5,Cinebench R11.5 - Single-Threaded Benchmark,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,0.74
5,Cinebench R15 - Single-Threaded Benchmark,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,64.41
5,Cinebench R15 - Multi-Threaded Benchmark,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,161.12
5,Display - Black Levels,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,0.28
5,Display - Contrast Ratio,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,1330
5,Display - GMB Accuracy,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,1.31
5,Display - Grayscale Accuracy,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,1.79
5,Display - Max Brightness,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,380.43
5,Display - Saturation Accuracy,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB SSD,8GB,27Wh,1.21
5,Futuremark 3DMark 11,Alienware M17x R3,Core i7-2720QM,HD 6970M Hybrid,1.5TB HDD RAID 0,8GB,90Wh,2997
